time,pressure1,pressure2,pressure3,temparature1,temparature2,flow meter,servo
216060.0,-0.28,-0.19,-0.09,27.5,27.5,0.0,0.0
216085.0,-0.19,-0.28,-0.19,27.5,27.5,-2.24,0.0
216110.0,-0.19,-0.09,-0.19,27.5,27.5,-4.48,0.0
216135.0,0.37,-0.19,-0.09,27.5,27.5,-3.36,0.0
216160.0,0.09,0.19,0.56,27.5,27.5,5.6,0.0
216185.0,-0.09,-0.19,-0.28,27.5,27.75,-2.24,0.0
216210.0,-0.19,0.37,-0.19,27.5,27.75,-4.48,0.0
216235.0,-0.19,-0.09,-0.09,27.5,27.75,-2.24,0.0
216260.0,-0.19,-0.19,0.19,27.5,27.75,-2.24,0.0
216285.0,-0.28,-0.09,-0.19,27.5,27.75,0.0,0.0
216310.0,-0.28,-0.19,-0.19,27.5,27.75,-2.24,0.0
216335.0,0.19,-0.09,-0.19,27.5,27.75,-1.12,0.0
216360.0,0.09,-0.19,0.0,27.5,27.75,-2.24,0.0
216385.0,-0.09,0.09,-0.28,27.5,27.75,0.0,0.0
216410.0,-0.19,-0.19,-0.19,27.5,27.75,1.12,0.0
216435.0,-0.19,-0.19,-0.28,27.5,28.0,1.12,0.0
216460.0,-0.28,-0.09,0.09,27.5,28.0,3.36,0.0
216485.0,-0.28,-0.19,-0.19,27.5,28.0,-3.36,0.0
216510.0,0.19,-0.19,-0.19,27.5,28.0,1.12,0.0
216535.0,0.0,-0.19,-0.19,27.5,28.0,-2.24,0.0
216560.0,-0.09,0.0,-0.19,27.5,28.0,-2.24,0.0
216585.0,-0.09,-0.09,0.19,27.5,28.0,-6.72,0.0
216610.0,-0.19,0.19,-0.19,27.5,28.0,-3.36,0.0
216635.0,-0.28,-0.09,-0.09,27.5,28.0,-3.36,0.0
216660.0,-0.28,-0.19,0.0,27.5,28.0,-3.36,0.0
216685.0,-0.19,-0.09,0.37,27.25,27.75,-3.36,0.0
216710.0,0.56,-0.19,-0.28,27.25,27.75,0.0,0.0
216735.0,0.09,0.19,-0.28,27.25,27.75,-5.6,0.0
216760.0,-0.09,-0.09,-0.09,27.25,27.75,1.12,0.0
216785.0,-0.09,0.56,0.09,27.25,27.75,-2.24,0.0
216810.0,-0.28,-0.09,-0.19,27.25,27.75,-1.12,0.0
216835.0,-0.28,-0.19,-0.19,27.25,27.75,-1.12,0.0
216860.0,-0.19,-0.09,-0.09,27.25,27.75,2.24,0.0
216885.0,-0.19,-0.19,0.09,27.25,27.75,-2.24,0.0
216910.0,0.28,0.09,-0.28,27.25,27.75,0.0,0.0
216935.0,0.09,-0.09,-0.19,27.25,27.0,-4.48,0.0
216960.0,-0.09,0.37,-0.19,27.25,27.0,-1.12,0.0
216985.0,-0.19,-0.09,0.0,27.25,27.0,-4.48,0.0
217010.0,-0.28,-0.19,-0.28,27.25,27.0,-1.12,0.0
217035.0,-0.19,-0.09,-0.19,27.25,27.0,-3.36,0.0
217060.0,-0.28,-0.28,-0.28,27.25,27.0,-2.24,0.0
217085.0,-0.09,0.0,-0.19,27.25,27.0,-1.12,0.0
217110.0,0.0,-0.19,0.37,27.25,27.0,-4.48,0.0
217135.0,-0.09,0.09,-0.19,27.25,27.0,-2.24,0.0
217160.0,-0.19,-0.19,-0.19,27.25,27.0,-4.48,0.0
217185.0,-0.28,-0.19,-0.09,27.25,28.0,-3.36,0.0
217210.0,-0.09,-0.19,0.37,27.25,28.0,-3.36,0.0
217235.0,-0.19,-0.28,-0.19,27.25,28.0,-3.36,0.0
217260.0,-0.28,0.0,-0.28,27.25,28.0,-3.36,0.0
217285.0,0.46,-0.19,-0.19,27.25,28.0,-3.36,0.0
217310.0,0.0,0.09,0.0,27.25,28.0,-6.72,0.0
217335.0,-0.19,-0.09,-0.19,27.25,28.0,-2.24,0.0
217360.0,-0.19,0.28,-0.19,27.25,28.0,-3.36,0.0
217385.0,-0.19,-0.19,-0.19,27.25,28.0,0.0,0.0
217410.0,-0.19,-0.19,0.09,27.25,28.0,-3.36,0.0
217435.0,-0.19,-0.09,-0.28,27.0,28.0,-4.48,0.0
217460.0,-0.19,-0.19,-0.28,27.0,28.0,-3.36,0.0
217485.0,0.37,0.19,-0.19,27.0,28.0,-1.12,0.0
