time,pressure1,pressure2,pressure3,temparature1,temparature2,flow meter,servo
447768.0,4.17,4.63,-0.09,21.25,22.5,-3.36,0.0
447793.0,4.26,4.36,0.0,21.25,22.5,0.0,0.0
447818.0,4.26,4.26,0.19,21.25,22.5,-2.24,0.0
447843.0,4.45,4.36,-0.19,21.75,22.5,-5.6,0.0
447868.0,4.36,4.26,-0.09,21.75,22.5,0.0,0.0
447893.0,4.26,4.36,-0.28,21.75,22.5,-6.72,0.0
447918.0,4.17,4.26,0.09,21.75,22.5,-3.36,0.0
447943.0,4.17,4.45,-0.19,21.75,22.5,-2.24,0.0
447968.0,4.26,4.26,-0.19,21.75,22.5,-2.24,0.0
447993.0,4.91,4.73,-0.28,21.75,22.5,-2.24,0.0
448018.0,4.45,4.36,0.0,21.75,22.5,-3.36,0.0
448043.0,4.36,4.26,0.37,21.75,22.5,-3.36,0.0
448068.0,4.36,4.26,-0.19,21.75,22.5,-2.24,0.0
448093.0,4.26,4.26,-0.09,21.75,22.25,-4.48,0.0
448118.0,4.17,4.36,-0.09,21.75,22.25,1.12,0.0
448143.0,4.36,4.26,0.09,21.75,22.25,-2.24,0.0
448168.0,4.36,4.45,-0.19,21.75,22.25,0.0,0.0
448193.0,4.26,4.26,-0.19,21.75,22.25,-4.48,0.0
448218.0,4.26,4.91,-0.09,21.75,22.25,-1.12,0.0
448243.0,4.26,4.17,0.19,21.75,22.25,0.0,0.0
448268.0,4.26,4.26,-0.28,21.75,22.25,-2.24,0.0
448293.0,4.17,4.36,-0.19,21.75,22.25,0.0,0.0
448318.0,4.54,4.26,-0.09,21.75,22.25,-1.12,0.0
448343.0,4.36,4.26,-0.09,21.5,22.25,-3.36,0.0
448368.0,4.26,4.26,0.56,21.5,22.25,-4.48,0.0
448393.0,4.17,4.45,-0.19,21.5,22.25,-3.36,0.0
448418.0,4.26,4.26,-0.19,21.5,22.25,-2.24,0.0
448443.0,4.17,5.0,-0.09,21.5,22.25,-3.36,0.0
448468.0,4.91,4.36,0.09,21.5,22.25,-3.36,0.0
448493.0,4.45,4.26,-0.19,21.5,22.25,-3.36,0.0
448518.0,4.26,4.36,-0.09,21.5,22.25,-2.24,0.0
448543.0,4.26,4.26,-0.19,21.5,22.25,-2.24,0.0
448568.0,4.26,4.36,0.09,21.5,22.25,0.0,0.0
